"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"int134_2",-120.903817114464,9.71358880680158e-50,9,50,"medium",0.4472136,150209,"int12_3","int12_3",1
"null",-2.24072585220648,0.998453163034606,10,50,"medium",0.4472136,150210,"int12_3","null",0
"x3",-9.21508097436568,0.000934122327473864,10,50,"medium",0.4472136,150210,"int12_3","null",0
"x4",-10.1504725468646,0.000366579651826015,10,50,"medium",0.4472136,150210,"int12_3","null",0
"x2",-10.5491615453831,0.000246048047089906,10,50,"medium",0.4472136,150210,"int12_3","null",0
"x1",-18.4972424857996,8.69385170979161e-08,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int34_2",-30.8505984032088,3.75161203408211e-13,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int24_3",-32.3988483816537,7.97666766107278e-14,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int12_3",-33.4859786731199,2.68959452069372e-14,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int12_4",-35.042085971464,5.67385193727715e-15,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int13_2",-46.3706812141806,6.82231231392567e-20,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int23_1",-46.3908171224227,6.68631269223548e-20,10,50,"medium",0.4472136,150210,"int12_3","null",0
"main",-47.8811329097704,1.50643625858555e-20,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int12",-48.8491362305517,5.72205805198151e-21,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int14_2",-52.3312751617489,1.75905142690799e-22,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int24_1",-52.47153736603,1.52884492222927e-22,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int13",-61.9856550523558,1.12832607303591e-26,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int23",-62.0743558857778,1.0325529726025e-26,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int14",-63.4708915626729,2.55508059150082e-27,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int24",-63.5486230682693,2.36399328785642e-27,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int34",-63.6114007395132,2.22014961771357e-27,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int13_4",-64.3988978841339,1.01012839280094e-27,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int14_3",-64.4744789283081,9.36595675182151e-28,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int34_1",-64.6985093048631,7.486123573482e-28,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int23_4",-71.5128474918552,8.21916159902577e-31,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int124_3",-93.6520215990967,1.99483220357087e-40,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int123_4",-94.5419011346755,8.19288009283528e-41,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int134_2",-108.270810750448,8.93401978879087e-47,10,50,"medium",0.4472136,150210,"int12_3","null",0
"int234_1",-108.634731718982,6.2086623451933e-47,10,50,"medium",0.4472136,150210,"int12_3","null",0
"full",-197.841740670473,1.1243106043359e-85,10,50,"medium",0.4472136,150210,"int12_3","null",0
"x1",1.68560813171076,0.998683864231294,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"null",-4.95293272973334,0.00130721303255923,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"x2",-9.94007752777019,8.92189078772597e-06,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"x3",-19.5723547341049,5.85075704041226e-10,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"x4",-20.9224581349051,1.5165949548926e-10,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int14_3",-21.256199876474,1.08624404901977e-10,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int12_3",-39.2355591811201,1.68884921382492e-18,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int12_4",-41.7133449973435,1.41743178952375e-19,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int24_1",-43.5728010597461,2.20775390423544e-20,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int13_2",-45.0693663610703,4.94311380465647e-21,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int23_1",-45.74164419115,2.52367867158845e-21,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int14_2",-46.1140193317186,1.73905608615399e-21,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"main",-46.1330584810111,1.70625914137119e-21,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int24_3",-53.9910717540638,6.59710183339553e-25,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int34_2",-54.1262913002202,5.76272751929357e-25,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int12",-54.7724149959941,3.02009169802497e-25,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int23_4",-54.9947544328116,2.41801693935859e-25,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int24",-58.8884612565832,4.9254277316022e-27,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int34_1",-58.9128152270406,4.80692289893416e-27,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int34",-60.4150587676071,1.0701658204877e-27,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int13",-60.7256751860831,7.84426179841174e-28,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int14",-60.8107645777123,7.20440678145689e-28,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int23",-61.2826984210959,4.49407134114183e-28,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int13_4",-61.466873650043,3.73812376876193e-28,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int124_3",-98.0104458696132,5.03479639681014e-44,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int123_4",-101.232983431075,2.00655760460303e-45,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int234_1",-101.318040879774,1.8429419315306e-45,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"int134_2",-104.482650005554,7.78286273121346e-47,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"full",-200.007000051354,2.54355573504129e-88,11,50,"medium",0.4472136,150211,"int12_3","x1",0
"x3",-4.82465557776537,0.952785227641433,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int12_3",-7.83702081178168,0.0468534328751821,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"null",-14.0721681262642,9.18018311182589e-05,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"main",-14.0728949305881,9.17351333915006e-05,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int23_1",-14.0939826274957,8.98209049732528e-05,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int13_2",-14.2348552751856,7.8018431131073e-05,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int12",-16.3105908090154,9.78851306045026e-06,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int34",-21.2972783183484,6.68383709566264e-08,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int14",-21.9289410022807,3.55384300370035e-08,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int23",-22.4663037284418,2.07646479110513e-08,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int24",-22.5786811152544,1.85575095428617e-08,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int13",-22.6081570823852,1.80184920581451e-08,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int13_4",-22.8561754497446,1.40606511810442e-08,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"x1",-25.7928056153397,7.45835683948179e-10,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int24_3",-28.1218227918276,7.26379953349042e-11,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"x4",-28.7199496641871,3.9939318481766e-11,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"x2",-28.9049184966686,3.31947732669167e-11,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int234_1",-40.6536039658385,2.622288302846e-16,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int124_3",-41.3019764540898,1.37118433756159e-16,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int123_4",-41.8773838769794,7.71257810671378e-17,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int134_2",-44.7161132310638,4.51185445056411e-18,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int12_4",-57.7816281469147,9.55155432211682e-24,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int34_1",-59.9390439393815,1.10438443243338e-24,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int14_3",-63.3891275949524,3.5056453823303e-26,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int14_2",-66.6710778278742,1.31654317606309e-27,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int34_2",-66.924929873059,1.02138285604529e-27,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int24_1",-66.9929804995558,9.54189322307001e-28,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int23_4",-68.1930054315091,2.8738913568547e-28,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"full",-92.301252119864,9.73625278652664e-39,12,50,"medium",0.4472136,150212,"int12_3","x3",0
"int12_3",-17.3961176170798,0.510040246100732,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"null",-17.8051543844619,0.338814536989282,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int12_4",-18.6129240963368,0.151060913671894,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int12",-26.1177701186815,8.31455273378984e-05,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"x2",-30.9181564528864,6.84002353691112e-07,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"x1",-31.4801567313766,3.89927599739048e-07,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"x4",-33.692412672661,4.26789207421792e-08,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"x3",-33.7300639887452,4.11018783673625e-08,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int123_4",-50.8217782457493,1.55247452207174e-15,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int124_3",-51.9546870363639,5.00044258824886e-16,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int24_1",-63.4637555525492,5.0197662805039e-21,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int23_1",-64.091231819822,2.68024205018739e-21,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int13_2",-64.1045601939079,2.64475579388085e-21,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"main",-64.1380209653545,2.55772441334093e-21,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int14_2",-64.1918625971554,2.4236540281149e-21,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int34_2",-76.1186783009834,1.60221346925281e-26,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int24_3",-76.5728363708053,1.01737727994026e-26,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int23_4",-77.4531510434566,4.21857942406983e-27,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int13_4",-78.7713890558632,1.12891887798059e-27,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int34_1",-78.8451199791207,1.04867714329341e-27,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int14_3",-78.853333670955,1.04009891011388e-27,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int24",-78.9744765776593,9.21431267581429e-28,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int34",-79.3435580483154,6.37049089467689e-28,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int14",-79.8121838931663,3.98704631682252e-28,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int23",-79.8229691199656,3.94427617546232e-28,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int13",-79.8367263614947,3.89038535989477e-28,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"full",-103.652517782166,1.76573622177706e-38,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int234_1",-125.532030382689,5.55615351861767e-48,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"int134_2",-125.874904320569,3.94335592258124e-48,13,50,"medium",0.4472136,150213,"int12_3","int12_3",1
"null",-15.5871199317355,0.99948662751484,14,50,"medium",0.4472136,150214,"int12_3","null",0
"x1",-23.414147981204,0.000398604223751847,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int134_2",-24.808664644233,9.88350541741359e-05,14,50,"medium",0.4472136,150214,"int12_3","null",0
"x2",-27.0898771039715,1.00970154625584e-05,14,50,"medium",0.4472136,150214,"int12_3","null",0
"x4",-27.6679068410798,5.66445193682291e-06,14,50,"medium",0.4472136,150214,"int12_3","null",0
"x3",-31.1644249469411,1.71648248755153e-07,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int12_4",-38.7384046636807,8.81661303546182e-11,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int14_2",-42.7334887711986,1.62277682627205e-12,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int12_3",-43.4668833124031,7.79380606456387e-13,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int24_1",-43.850613378959,5.31003941170559e-13,14,50,"medium",0.4472136,150214,"int12_3","null",0
"main",-43.9403808445868,4.85413923637036e-13,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int13_2",-50.5204451348153,6.73638061886053e-16,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int23_1",-52.8536308437578,6.53336526182517e-17,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int12",-53.8064577550627,2.51958764013232e-17,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int13",-57.3399442178231,7.35793245247709e-19,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int14",-57.9969137000848,3.81449961734244e-19,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int34",-58.1215913708258,3.3673693239644e-19,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int24",-58.9607047563618,1.45501824193112e-19,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int23",-59.6760038541949,7.11570585420712e-20,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int34_1",-61.8227388993053,8.3157763941106e-21,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int14_3",-62.9414245578993,2.71683832146869e-21,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int13_4",-64.3064391510903,6.93817881996191e-22,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int24_3",-66.9887229054607,4.74618273789376e-23,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int34_2",-67.4721572285707,2.9267902294628e-23,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int23_4",-69.3569816651965,4.44449829949244e-24,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int124_3",-94.187488368149,7.3125811802727e-35,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int123_4",-95.2668932277162,2.48479821365957e-35,14,50,"medium",0.4472136,150214,"int12_3","null",0
"int234_1",-104.224661848938,3.19875990579862e-39,14,50,"medium",0.4472136,150214,"int12_3","null",0
"full",-191.07189861829,6.13346577633319e-77,14,50,"medium",0.4472136,150214,"int12_3","null",0
"x1",-1.33602292466633,0.903318364221223,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"null",-3.60344868334128,0.0935643369531178,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"x3",-7.10824755748936,0.00281187190879277,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int12_3",-10.0880423689818,0.000142852251345945,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"x4",-11.5932695139493,3.17084670248565e-05,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"main",-11.6850627630818,2.89274362118621e-05,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"x2",-11.6962459113867,2.86057385516408e-05,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int23_1",-11.7181489773312,2.79859970692864e-05,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int13_2",-11.9160162669456,2.29619153880971e-05,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int12_4",-12.1638290721237,1.79219135652395e-05,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int14_2",-14.0594849980996,2.69222572790742e-06,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int24_1",-14.5379915782755,1.66839432098939e-06,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int12",-18.5159681851788,3.12381577245511e-08,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int13_4",-19.2583105304945,1.4869289911399e-08,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int34",-19.3266680093024,1.38868247014298e-08,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int14",-19.567661110937,1.0912920189792e-08,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int23",-19.6852786364772,9.70197914485457e-09,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int13",-20.1055601570363,6.37286019931162e-09,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int24",-20.2083452057056,5.75036499979932e-09,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int34_1",-20.244574111466,5.54576417837093e-09,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int14_3",-20.4991646703934,4.29926409060222e-09,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int34_2",-31.2242162813324,9.45286358399153e-14,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int24_3",-31.3661446408611,8.20209296089081e-14,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int23_4",-31.6938694282783,5.91011076625799e-14,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int124_3",-42.6808479083951,1.00002646562764e-18,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int123_4",-42.6909621598635,9.89962924860118e-19,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int234_1",-42.8629418351406,8.33545106342408e-19,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"int134_2",-42.9511751026367,7.63149958528034e-19,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"full",-94.4367654100371,3.33197793621499e-41,15,50,"medium",0.4472136,150215,"int12_3","x1",0
"x1",-0.813729079923906,0.624165101691941,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"null",-1.32727643987989,0.37348115922612,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int12_3",-7.10801906668388,0.00115272065199588,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int12_4",-7.49816995894054,0.000780339685709658,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"x4",-8.57606017924878,0.000265559547280016,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"x3",-9.60231246567139,9.51625814610198e-05,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"x2",-10.0789158643574,5.90853739427738e-05,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int12",-14.8876389855209,4.82034443858479e-07,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int24_1",-15.1268551617612,3.79479051688187e-07,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int14_2",-18.7906689056716,9.72777943381923e-09,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int24_3",-29.2648388764061,2.7487769103638e-13,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int123_4",-37.8886787138426,4.94143901525592e-17,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int124_3",-38.5881287546782,2.45519588080738e-17,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int234_1",-44.5806380205,6.13158057776104e-20,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int134_2",-45.1509324369561,3.46654403829245e-20,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int13_2",-54.5867167418321,2.76686306339491e-24,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"main",-57.4450488446844,1.58719324326834e-25,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int23_1",-57.5342158467247,1.45179424016498e-25,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int13_4",-61.297978245043,3.36762580155251e-27,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int34_1",-64.0303497796186,2.19113909777287e-28,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int14_3",-65.106981093186,7.46611903518089e-29,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int24",-68.7434628920346,1.96693917882016e-30,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int13",-70.3239018915742,4.04962673065439e-31,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int34_2",-71.2697255566809,1.57271125896687e-31,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int34",-72.4163571975091,4.99658409849753e-32,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int14",-72.5615436797156,4.32135070444511e-32,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int23",-73.1797807551058,2.32874836551906e-32,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int23_4",-74.2073621670039,8.33392573737895e-33,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"full",-89.0601211765012,2.95378137226086e-39,16,50,"medium",0.4472136,150216,"int12_3","x1",0
"int12_3",-5.13608836179118,0.983093775882024,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int12_4",-9.21355793153058,0.0166637373697803,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int12",-13.4668219988328,0.000236920858545343,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"x1",-17.8156266217839,3.06155063852442e-06,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int13_2",-18.7016728035431,1.262224133875e-06,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"main",-19.9037978211373,3.79367583307707e-07,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int23_1",-20.2910330365815,2.57564557240764e-07,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int24_1",-20.4443131022064,2.20961909351691e-07,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"null",-20.4970977780432,2.0960098564725e-07,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int14_2",-20.7997117243314,1.54870875534471e-07,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int13_4",-22.9207830618291,1.85694985387917e-08,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int13",-26.7261699361805,4.13182248710448e-10,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int34",-26.9328326565859,3.3603860708148e-10,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int24",-27.4629941916869,1.97762046039587e-10,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int14",-27.9891622530283,1.16850630753737e-10,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int23",-28.002369183274,1.15317538628395e-10,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int124_3",-34.2770846295074,2.1718062084523e-13,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"x2",-35.8376426624303,4.56120222921092e-14,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"x4",-36.3552289174054,2.7182817756138e-14,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"x3",-36.4869926685247,2.38270460095427e-14,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int123_4",-38.5637944336042,2.98625339744866e-15,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int134_2",-48.6778562866829,1.20961009997107e-19,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int234_1",-49.374727520522,6.02556912446078e-20,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int34_1",-63.3250995790057,5.26536482081183e-26,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int14_3",-64.4603997498384,1.69189679600501e-26,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int34_2",-82.3185513035993,2.96945802870829e-34,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int23_4",-83.1978269942868,1.23257288804443e-34,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"int24_3",-83.2538316215101,1.16544051071741e-34,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"full",-86.4875917156283,4.59288895574649e-36,17,50,"medium",0.4472136,150217,"int12_3","int12_3",1
"null",-17.282745254989,0.999997210152587,18,50,"medium",0.4472136,150218,"int12_3","null",0
"x2",-30.8438266184975,1.28972163027698e-06,18,50,"medium",0.4472136,150218,"int12_3","null",0
"x1",-31.5934429500363,6.09455144356239e-07,18,50,"medium",0.4472136,150218,"int12_3","null",0
"x3",-31.7441239980565,5.24205773118932e-07,18,50,"medium",0.4472136,150218,"int12_3","null",0
"x4",-32.102105669134,3.66464858594844e-07,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int134_2",-49.8842995334775,6.93942783482953e-15,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int34_1",-64.9551759414219,1.97753966100159e-21,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int12_3",-65.1548882186593,1.61953844693969e-21,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int12_4",-66.2387396785322,5.47873827397331e-22,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int14_2",-66.3097687642691,5.10308748992851e-22,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int23_1",-67.3534213119333,1.79713404551498e-22,18,50,"medium",0.4472136,150218,"int12_3","null",0
"main",-67.9882698560235,9.52509360229676e-23,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int13_2",-68.0897914308842,8.6055571354486e-23,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int24_1",-69.2262534795626,2.76197533393415e-23,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int34_2",-69.6721053881949,1.76843365798733e-23,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int14_3",-71.8821020777975,1.9399896135047e-24,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int13_4",-72.6457308315771,9.03981724927679e-25,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int23_4",-76.4212053255049,2.0724874602745e-26,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int24_3",-76.8769474807357,1.31390997067512e-26,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int34",-77.8549150873538,4.94128238008977e-27,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int12",-79.5381841445072,9.17920798222072e-28,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int14",-80.4485386449342,3.69354397525819e-28,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int13",-81.6841831866243,1.07351883365993e-28,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int23",-82.4011733076266,5.2411285869886e-29,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int24",-83.2055403943307,2.34472885332852e-29,18,50,"medium",0.4472136,150218,"int12_3","null",0
"full",-104.130946074182,1.91559815191323e-38,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int234_1",-121.384772119946,6.15266070315157e-46,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int124_3",-122.682075730641,1.68132304829213e-46,18,50,"medium",0.4472136,150218,"int12_3","null",0
"int123_4",-123.542128230218,7.11434811157597e-47,18,50,"medium",0.4472136,150218,"int12_3","null",0
"null",-12.8335224243139,0.999918536873241,19,50,"medium",0.4472136,150219,"int12_3","null",0
"x3",-22.4745847042229,6.49986702250505e-05,19,50,"medium",0.4472136,150219,"int12_3","null",0
